account_name,caption,comment_count,share_count,like_count,platform,hashtags,mentions,engagement_score,caption_length,word_count,sentiment_score,hashtag_count,mention_count
ikea,"Celebrating 40 years of IKEA meatballs 🎉

Our founder Ingvar Kamprad had a simple vision: good food should be as affordable, accessible, and comforting as our furniture. He also wanted to offer a taste of Sweden — something that added to the hospitality of the IKEA experience and made people want to stay a little longer in our stores.

To bring that vision to life, Ingvar tapped In-House Chef Severin Sjöstedt to create what would become an icon — the IKEA meatball, a recipe rooted in tradition, family, and togetherness.

Since then, our round ball family has grown beyond a dish, travelling from classic plates with mashed potatoes to snacks enjoyed around the world.

Today, Food Designer Daniel Yngvesson carries that legacy — expanding the round food family with chicken balls, plant-based options,  and our newest addition - Falafel 🌱. Different flavours, same spirit.

Here’s to 40 years of meatballs, Ingvar’s vision, and many more years of innovation served with a smile 💛",48,0,2859,Instagram,[],[],2907,985,163,0.1324404761904762,1,1
ikea,"IKEA x Gustaf Westman. 

In stores soon. 

#IKEAxGustafWestman",1272,0,90331,Instagram,['#IKEAxGustafWestman'],['@gustafwestman'],91603,62,8,0.0,1,1
ikea,"Bring the savannah home 🦒✨

With the new SANDLÖPARE collection, your rug becomes a snake, your stool a zebra, and your bedroom an adventure camp. 

Created together with the Swedish wildlife conservation centre Nordens Ark, we want to spark play, curiosity, and care for animals – big and small 💚

And yes - the soft toys are made with recycled materials ♻️

#SANDLÖPARE",44,0,1804,Instagram,['#SANDLÖPARE'],[],1848,370,63,-0.0034090909090909102,1,1
ikea,"A bright idea 💡

Wanting to make storage lighting simple and practical, designer Lukas Bazle created KÖLVATTEN, cable-free LED lights that brighten up dark cupboards and wardrobes.

“My goal was to make a cordless lamp that’s easy to install, use, and charge with USB-C,” says Lukas. “The shape follows the function, keeping it simple and elegant.”

With rechargeable batteries, motion sensors, and easy installation, these lights combine clever technology with a slim design - making everyday tasks a little bit easier.

Tap the link in bio to read more about the KÖLVATTEN lights.

#BehindTheIKEAProduct #KÖLVATTEN",40,0,2079,Instagram,"['#BehindTheIKEAProduct', '#KÖLVATTEN']",[],2119,616,95,0.19962121212121217,2,1
ikea,"Handwoven with care 🫶🏼

Wanting to create something simple and playful, designer Paulin Machado decided to use handwoven rugs, which allowed for more design flexibility with the RAKLEV runner.

Using handloom weaving techniques, which allow for intricate designs, skilled craftspeople can take up to several weeks to produce a rug like this.

Tap the link in bio to read more about the RAKLEV rug.

#BehindTheIKEAProduct #RAKLEV",31,0,1694,Instagram,"['#BehindTheIKEAProduct', '#RAKLEV']",[],1725,428,66,0.3,2,1
target,"Observed in its natural habitat: The @Woolrich for Target Collection. 🐑❤️ Shop @david.kushner’s look plus more at the link in bio NOW + in select stores 🔗
*Limited time only. While supplies last.* #WoolrichxTarget",65,0,4462,Instagram,['#WoolrichxTarget'],"['@targetstyle', '@david.kushner']",4527,213,34,0.10571428571428572,1,2
target,"The @woolrich x Target collab is dropping Saturday October 18th!🐑❤️
The collection is full of both stylish and functional pieces, so you can wear them wherever adventure calls. 🍂🚇🌳🌃⛰️ #WoolrichxTarget

*Limited time only. While supplies last.*",67,0,1735,Instagram,['#WoolrichxTarget'],['@targetstyle'],1802,243,36,0.15571428571428572,1,1
delaneydreamm,The Top toys of the year are officially kid-approved! And @target never misses🎯. Grab our Top picks before they’re gone!! 🧸🚀✨ #TargetPartner #TargetToyCatalog,12,0,3,Instagram,"['#TargetPartner', '#TargetToyCatalog']",['@target'],15,158,23,0.703125,2,1
target,"The sequel’s coming, but your glam doesn’t have to wait thanks to @ultabeauty 💄💚 Go on your own Wicked run at select stores or online ✨ #ultabeautyattarget #WickedForGood @wickedmovie #wickedmovie",13,0,874,Instagram,"['#ultabeautyattarget', '#WickedForGood', '#wickedmovie']",[],887,196,30,0.4,3,1
target,"The holidays just got a whole lot smaller (and cuter).✨ @chipgaines and @joannagaines bring the holiday magic to Tiny Target revealing their latest drops!

Watch the full episode now at the link in the bio! 🎯",82,0,6610,Instagram,[],"['@joannagaines', '@magnolia', '@chipgaines']",6692,208,36,0.29375,1,3
target,The Creel House. The Rift. The drop we’ve been waiting for. ⚡ The Stranger Things world just came to life at Target with fandom finds for every fan — from Doritos and Demogorgons to gear straight out of Hawkins.,25,0,2622,Instagram,[],[],2647,211,39,0.2,1,1
target,"Shop @laurenwolfe’s favs from the Woolrich x Target collab NOW 🐑❤️
🔗 in bio to shop!
*Limited time only. While supplies last.* #WoolrichxTarget",10,0,542,Instagram,['#WoolrichxTarget'],['@targetstyle'],552,143,23,-0.023809523809523808,1,1
target,"Cute now, costume later ✅ Give your wardrobe a Halloween-ready refresh in-store or online 🧥🍂👻",11,0,359,Instagram,[],[],370,93,15,0.25,1,1
target,"@david.kushner has never heard of glamping.
Shop his look from the Woolrich x Target collection, available now! 🐑❤️
*Limited time only. While supplies last.* #WoolrichxTarget",9,0,404,Instagram,['#WoolrichxTarget'],"['@targetstyle', '@david.kushner']",413,174,25,0.10714285714285715,1,2
emily.fauver,"Lights, camera, TOYS! Our Kiditor-in-Chief took to the red carpet to chat with this year’s Toy Catalog Cover Stars— and maybe picked a few favorite Top Toys along the way 🎥🎯 #TargetPartner #TargetToyCatalog",275,0,7187,Instagram,"['#TargetPartner', '#TargetToyCatalog']","['@target', '@ella.grace.fauver']",7462,206,33,0.2,2,2
target,"@LaurenWolfe takes us behind the scenes of her @Woolrich for Target shoot.
Shop the collection in select stores and online NOW! 🐑❤️
*Limited time only. While supplies last* #WoolrichxTarget",4,0,460,Instagram,['#WoolrichxTarget'],['@targetstyle'],464,189,29,-0.14285714285714285,1,1
target,"The countdown is on until the @Woolrich x Target collection is LIVE on Target.com and in select stores 🐑❤️ Get ready for tomorrow 10/18!
*Limited time only. While supplies last*
#WoolrichxTarget",30,0,627,Instagram,['#WoolrichxTarget'],"['@targetstyle', '@daniellepheloung', '@miles.boone', '@greggrippo', '@halleykmcg', '@cocochinelo', '@acquired.style', '@carla.rockmore']",657,194,31,0.062987012987013,1,8
target,✨TOMORROW 10/18✨ The Woolrich x Target collab drops online + in select stores! 🐑❤️ Link in bio to preview the collection! *Limited time only. While supplies last* #WoolrichxTarget,18,0,860,Instagram,['#WoolrichxTarget'],['@targetstyle'],878,179,28,-0.023809523809523808,1,1
emily.fauver,The votes are in—these Top Toys from Target just earned the Kiditor’s seal of approval ✅🎁 #TargetPatner #TargetToyCatalog,1036,0,3811,Instagram,"['#TargetPatner', '#TargetToyCatalog']","['@target', '@ella.grace.fauver']",4847,121,18,0.5,2,2
target,"Dropping gems! 💎 @CamKirk, a top creative entrepreneur with @CamKirkStudios and #HBCU alum share his tips with next gen entrepreneurs. 

Watch the full video on YouTube, link in bio!",38,0,559,Instagram,['#HBCU'],"['@camkirk', '@camkirkstudios']",597,182,29,0.359375,1,2
target,"This or that: The @Woolrich x Target edition 👀 All of our favs answered some questions at the #WoolrichxTarget event in NYC 🐑❤️
Collections drops Oct 18 online and in select stores!

*Limited time only. While supplies last.*",4,0,647,Instagram,['#WoolrichxTarget'],"['@targetstyle', '@daniellepheloung', '@greggrippo', '@halleykmcg', '@cocochinelo', '@acquired.style', '@carla.rockmore']",651,224,38,-0.023809523809523808,1,7
target,Our toy game stacks up… literally! 🧸✨Watch the Target Toy Catalog turn into a mountain of must-haves 🤩 Shop all the season’s top toys now.,25,0,836,Instagram,[],[],861,138,25,0.0,1,1
target,Friends don’t let friends get hungry. Anyone else remember grabbing popcorn from Food Ave during your Target runs? 🍿,75,0,2819,Instagram,[],[],2894,116,19,0.0,1,1
strangerthings.things,"your next @target run will take you on a new kind of adventure: right into the world of hawkins. explore the collection of over 150 stranger things products and gear up for one final stranger things watch party. meet you there, nerds.",66,0,8733,Instagram,[],['@target'],8799,234,42,0.20441558441558438,1,1
target,One basket. One last adventure. The new Stranger Things collection will get you ready for the finale with exclusives and must haves for every fan.,27,0,3607,Instagram,[],"['@netflix', '@strangerthingstv', '@strangerthings.things']",3634,146,25,0.11212121212121212,1,3
katie_kime,"@wickedmovie magic meets @katie_kime design for story-filled prints in sleepwear, fashion, and home exclusively at @Target. Get an inside look at our favorites with @TheOzVlog. Home pieces are rolling out now and fashion Nov. 2nd. #wickedmovie #targetstyle #wickedkatiekime",186,0,9257,Instagram,"['#wickedmovie', '#targetstyle', '#wickedkatiekime']","['@targetstyle', '@theozvlog', '@target', '@wickedmovie', '@katiekimedaily']",9443,273,38,0.25,3,5
target,"Remember circling your dream toys, years ago? 🥹✨Pass down the magic by sharing the Target Toy Catalog with your kids, for wishlist wonder and endless imagination 🎁",29,0,810,Instagram,[],[],839,163,27,0.07314814814814814,1,1
walmart,"Perfect for fall, the limited-edition ‘Nueva Vida’ collection by @hijadetumadre & Walmart is available online now! Link in bio to shop 🛒",36,0,225,Instagram,[],[],261,136,22,0.75,1,1
walmart,"costumes from the brainrot multiverse 🙂‍↕️ 

comment HALLOWEEN for a DM to shop.",38,0,5851,Instagram,[],[],5889,80,13,0.0,1,1
walmart,🚨Merch alert! 🚨 Grab all your Stranger Things rewatch party essentials at the link in bio! @strangerthings.things,23,0,486,Instagram,[],[],509,113,17,0.0,1,1
walmart,"had the craziest idea during my grocery run 👀

comment PUMPKIN for a DM to shop.",62,0,486,Instagram,[],[],548,80,16,0.0,1,1
walmart,"@newyorkcomiccon takeover complete 🔥 From exclusive collectibles & comics, talent signings, lo-fi gaming - fans scored it all! ✨ Want in on the fun? Find all your favorites online or on the Walmart app! 🎮✨",31,0,402,Instagram,[],['@newyorkcomiccon'],433,205,35,0.25,1,1
walmart,POV: you asked Sparky for Halloween costume inspo (👀🍗) and it did not disappoint. Try it yourself in the Walmart app 😉,34,0,1246,Instagram,[],[],1280,118,22,0.0,1,1
walmart,"live from the living room 🎶🎛️

comment RAVE for a DM to shop",66,0,504,Instagram,[],[],570,60,13,0.13636363636363635,1,1
walmart,"bet.

comment DRIP for a DM to shop",134,0,2225,Instagram,[],[],2359,35,8,0.0,1,1
walmart,"Athletes, we’ve got you covered! 🏃🏿‍♀️🏃🏻‍♀️🏃🏽‍♀️ From hydration to recovery tools, Walmart Delivers pulled up with everything you need to recharge!",34,0,283,Instagram,[],[],317,147,21,0.0,1,1
walmart,"she’ll fetch you that product right away 

comment PET for a DM to shop costumes, treats, toys & more 

🎥: whitelabsadie on TikTok",103,0,511,Instagram,[],[],614,130,23,0.39285714285714285,1,1
walmart,"Austin, we’ll tailgate with you any day 🌭

Score your game-day needs from @smashkitchen by @glenpowell at @Walmart and stream new episodes of @chadpowershulu on Tuesdays 🏈",54,0,576,Instagram,[],"['@chadpowershulu', '@smashkitchen']",630,171,27,0.13636363636363635,1,2
walmart,"for 👏 the 👏 entire 👏 fam 👏 @daanawilliamson 10/10 haul - no notes 🛒 

shop deals in-store & online thru 10/12 😉",23,0,367,Instagram,[],[],390,111,23,0.0,1,1
walmart,We just really wanted to show you how big these Deals are 💥 Now thru Oct 12th - what's on your list? ⬇️,50,0,297,Instagram,[],[],347,103,23,0.1,1,1
walmart,Deals so big you’ll get lost in ‘em. Oct. 7-12.,283,0,275,Instagram,[],[],558,47,10,0.0,1,1
walmart,"Stay Up went big at HBCUs–we dropped kits, sparked energy, and fueled the hustle. The after-hours grind is alive!",44,0,507,Instagram,[],[],551,113,19,0.0625,1,1
walmart,"We've got the De-De-De-Deals!!! Oct. 7-12, snag them quick!",40,0,393,Instagram,[],[],433,59,9,0.41666666666666663,1,1
walmart,"You heard Deals are coming Oct 7-12. Right? We're all hearing this, right?",40,0,372,Instagram,[],[],412,74,13,0.2857142857142857,1,1
walmart,"Decor ✔️ 
Drinks ✔️ 
Walking Tacos ✔️ 
Great People ✔️ 

Get game day and watch party ready!! ⚽️",30,0,416,Instagram,[],[],446,96,18,0.23750000000000002,1,1
walmart,The easiest (and most delicious) walking tacos recipe! Try it yourself! Check out the recipe in our link in bio! 🌮😋,189,0,62877,Instagram,[],[],63066,115,21,0.75,1,1
walmart,"my comfort aisle 👻🎃

comment HAUNT for a DM to shop",390,0,517974,Instagram,[],[],518364,51,11,0.0,1,1
walmart,look at the material,60,0,990,Instagram,[],[],1050,20,4,0.0,1,1
amazon,"Dexter reporting for recycling duty! Our boxes are designed to be more right-sized, and easier to recycle. Better for the planet - better for Dexter. #sustainability #orangecatbehavior #orangecatsofinstagram",90,0,604,Instagram,"['#sustainability', '#orangecatbehavior', '#orangecatsofinstagram']","['@dextheorangecat', '@dextheorangecat']",694,207,28,0.5,3,2
amazon,"Bringing holiday charm to every door 🎄 Shop these holiday door baskets at the link in bio #AmazonFinds 

🎥: @laurshaps",63,0,361,Instagram,['#AmazonFinds'],['@laurshaps'],424,118,20,0.0,1,1
amazon,🏀 3 days until the @NBA tips off on @PrimeVideo. You ready?,153,0,320,Instagram,[],[],473,59,12,0.2,1,1
krisjenner,"Crows, candy and the dirtiest martini order. We’ve got a lot to unpack this Halloween! 🎃🐦‍⬛🍸 Shop my picks @amazon #ad",634,0,3,Instagram,['#ad'],['@amazon'],637,118,21,0.0,1,1
amazon,"Smokeless, dripless, ghostly perfection 👻 Shop this DIY Halloween candle kit at the link in bio #AmazonFinds

🎥: @krystaldunn_",106,0,543,Instagram,['#AmazonFinds'],['@krystaldunn_'],649,126,19,0.0,1,1
amazon,"Cue your own monster mash moment 👻 Shop this fog bubble machine kit at the link in bio #AmazonFinds

🎥: @ariellebrimhall",178,0,401,Instagram,['#AmazonFinds'],['@ariellebrimhall'],579,120,21,0.6,1,1
amazon,Dancing our way into Diwali 💃 #diwali #amazondelivery,181,0,2105,Instagram,"['#diwali', '#amazondelivery']",[],2286,53,8,0.0,2,1
amazon,"It's not a haunted house, it’s a haunted home 🏠 Shop this DIY ghost mirror kit at the link in bio #AmazonFinds

🎥: @stephaniehannahome",97,0,794,Instagram,['#AmazonFinds'],['@stephaniehannahome'],891,134,24,0.0,1,1
amazon,"No ironing board, no problem 🙌 Shop this portable travel iron and steamer at the link in bio #AmazonFinds

🎥: @sarah.colussi",100,0,525,Instagram,['#AmazonFinds'],['@sarah.colussi'],625,124,21,0.0,1,1
amazon,"All eyes on Same-Day delivery 👁️👁️ #amazondelivery 
📹: @KidsOnKerthRoad",204,0,3101,Instagram,['#amazondelivery'],[],3305,71,9,0.0,1,1
amazonbeauty,"[CLOSED] 🎁 GIVEAWAY 🎁

We’re celebrating the holidays with a giveaway of our brand new Amazon Exclusive 12 Days of Beauty Advent Calendar, filled with skincare favorites, glam must-haves, and everything you need to glow all season long 💄🎀

To enter for your chance to win:
1. Like this post
2. Follow @amazonbeauty and @amazon
3. Tag 3 friends in the comments

Ends Monday 10/20/2025 at 11:59pm PT. No purchase necessary. One winner will be selected at random and contacted via DM by @amazonbeauty. Must be 18+ and a U.S. resident. Visit link in bio for official rules. Sponsored by Amazon.

#amazonbeauty",4194,0,3,Instagram,['#amazonbeauty'],['@amazon'],4197,605,102,0.09805194805194807,1,1
amazonfashion,Bombshell after bombshell 🪽✨ comment your favorite look ⤵️ #AmazonFashion,52,0,1902,Instagram,['#AmazonFashion'],"['@amazon', '@amazonbeauty']",1954,73,10,0.5,1,2
amazon,Taking notes from the best 📝 @victoriassecret,29,0,1973,Instagram,[],"['@victoriassecret', '@amazonfashion', '@amazonbeauty']",2002,45,7,1.0,1,3
amazonfashion,Big wings coming through 🪽✨🤍 @bellahadid,32,0,3879,Instagram,[],"['@victoriassecret', '@bellahadid', '@amazon', '@amazonbeauty']",3911,40,6,0.0,1,4
amazon,Dream wings for a dreamy runway 🪽 @victoriassecret,34,0,2028,Instagram,[],"['@victoriassecret', '@amazonfashion']",2062,50,8,0.0,1,2
amazon,From your cart to the pink carpet 🩷📦 Re-watch the @victoriassecret Fashion Show and shop looks from the runway at the link in bio,26,0,548,Instagram,[],"['@amazonfashion', '@amazonbeauty']",574,129,24,-0.1,1,2
amazonlive,"Period. @dylansprouse @realbarbarapalvin 🫶

You can still watch the @victoriassecret Fashion Show in the 🔗 in bio",129,0,59937,Instagram,[],"['@victoriassecret', '@dylansprouse', '@amazonfashion', '@realbarbarapalvin', '@amazon', '@amazoninfluencerprogram', '@amazonbeauty']",60066,113,17,0.0,1,7
amazonfashion,These looks are angel approved 🪽✨💗 Re-watch the iconic @victoriassecret Fashion Show and shop pieces from the runway via the link in bio.,80,0,4748,Instagram,[],"['@victoriassecret', '@abbychampion', '@neelamkg', '@barbieferreira', '@lilyaldridge', '@realbarbarapalvin', '@ashleygraham', '@daianesodre', '@angelreese5', '@alexconsani', '@amazon', '@_yumi_nu', '@primevideo', '@amazonlive', '@amazoninfluencerprogram', '@amazonbeauty']",4828,137,23,0.5,1,16
amazonbeauty,"bts of angels getting ready for their wings 🪽 livestream the @victoriassecret fashion show on @amazonlive and @primevideo tonight at 7 PM ET💞

#amazonbeauty #amazonfashion",73,0,3,Instagram,"['#amazonbeauty', '#amazonfashion']",['@amazonfashion'],76,171,25,0.2,2,1
amazoninfluencerprogram,We are officially SAT for the @victoriassecret Fashion Show 🪽💕 Livestreaming on @amazonlive and @primevideo October 15th at 7 PM ET. Watch party inspo from @teresalaucar 💗,234,0,7960,Instagram,[],"['@victoriassecret', '@teresalaucar', '@amazonfashion', '@amazon', '@amazonbeauty']",8194,171,27,0.0,1,5
amazon,POV: You spot the newest and cutest Amazonian cruising in an electric delivery van at an HQ1 pop-up event 🐶 🚙.,199,0,2056,Instagram,[],['@insideamazon'],2255,110,21,0.0,1,1
amazon,"Your secret weapon for parties, potlucks & family nights 🍲 Shop this food warming mat at the link in bio #AmazonFinds

🎥: @thesunkissedlife_",113,0,504,Instagram,['#AmazonFinds'],['@thesunkissedlife_'],617,140,23,-0.4,1,1
amazon,"We’re dying to see this delivery photo 💀 #amazondelivery #deliveryphoto
🎥: @bjbirgejohnston18 on TikTok",620,0,34828,Instagram,"['#amazondelivery', '#deliveryphoto']",[],35448,103,14,0.0,2,1
amazonhome,"[CLOSED]🍦 GreenPan Frost Giveaway 🍦 

Be the host with the most this holiday season with @theoriginalgreenpan Frost Ice Cream & Frozen Drink Maker! One lucky winner will win a machine in the Amazon-exclusive Strawberry Pink color to whip up custom slushies, sorbets, soft serves, shakes, and more! To enter for your chance to win:

1. Like this video
2. Follow @amazonhome, @amazon, and @theoriginalgreenpan
3. Tag 3 friends in the comments

Giveaway ends 10/14/25 at 11:59pm PT. No purchase necessary. U.S. only, 18+. Winner will be selected at random and contacted via DM. Link in bio for official rules. Sponsored by Amazon.",1871,0,2692,Instagram,[],"['@theoriginalgreenpan', '@amazon']",4563,627,102,0.26833333333333337,1,2
amazon,"Home, but make it holiday magic 🎁 Shop these festive season favorites at the link in bio #AmazonFinds

🎥: @summerthompsonstyles",51,0,414,Instagram,['#AmazonFinds'],['@summerthompsonstyles'],465,127,20,0.5,1,1
netflixsports,"@kengoldin knows best. @jordanchiles’ next era will be a perfect ten.

This is Goldin Gets presented by Goldin, an @ebay Company. Tune into King of Collectibles S3 on 12/23. Only on Netflix.",10,0,502,Instagram,[],"['@ebay', '@goldinco', '@kengoldin']",512,190,32,0.4,1,3
ebay,"Cards. Sleeves. Cases. Go 🟢

@talon_sportscards is out here putting papaya fans on the clock. Think you could do it faster?

#eBaypartner",20,0,3,Instagram,['#eBaypartner'],['@talon_sportscards'],23,137,22,0.0,1,1
ebay,"Austin race weekend has a need—a need for speed ⚡️

We got @itslifeofannie and @talon_sportscards to bring the fastest finds from their personal collections. Wickedly fast Hot Wheels. The fastest athletes who ever lived. Who do you think brought the quickest collectibles?

#eBayPartner",45,0,3,Instagram,['#eBayPartner'],"['@itslifeofannie', '@talon_sportscards', '@ebaymotors']",48,286,43,0.15,1,3
ebay,"Show your spirit this Halloween 👻 From nostalgic decorations to VHS classics and rare vintage finds, find everything you need to make this season your best yet. Find your tricks and treats at the link in the bio.

#eBayPartner",180,0,3,Instagram,['#eBayPartner'],['@spoooky.ash'],183,226,39,0.26666666666666666,1,1
ebay,"@JimLee, @JeffStaple, and @the_Stud_city? Yeah, we really did that 🙌 

eBay Live on Tour came through NYCC with celeb drop-ins, exclusive giveaways, and massive grails.

If you haven’t checked out one of our 🔥 streams yet, you’re missing out. Get in on all the action at the link in bio 🔗",23,0,3,Instagram,[],"['@superduperdani', '@samidemonster', '@dondiegotrading', '@alexketchem']",26,288,51,0.04727272727272727,1,4
ebay,"Plot twist—art is hard 🫣

NYCC is all about ink and color, so we put @superduperdani and DC/Marvel artist @szerdy1 to the test: the 10-sec sketch. 

Which one of these is wall-worthy?",21,0,3,Instagram,[],"['@superduperdani', '@superduperdani', '@szerdy1', '@szerdy1']",24,183,32,-0.2916666666666667,1,4
netflixsports,"Goldin Gets with @JordanChiles drops 10/20, on @netflixsports. 

Presented by Goldin, an @ebay Company",15,0,2542,Instagram,[],"['@ebay', '@goldinco', '@kengoldin']",2557,102,14,0.0,1,3
ebay,"Built not bought. This ultra-clean MR2 was customized to perfection with parts for the remote trunk release, spoiler, lights, and updated infotainment system, all from eBay. What parts are you chasing for your build?

#ebayfinds #jdm #mr2",26,0,3,Instagram,"['#ebayfinds', '#jdm', '#mr2']","['@ebaymotors', '@mrpha2e']",29,238,37,-0.1,3,2
alexketchem,"Did Not See This Coming 😯

Team Up has come back to haunt me at New York Comic Con during an amazing livestream I hosted with eBay Live!

That said, no matter what I pulled, I decided that this pack was going to someone in the audience... Yes, even if it’s the lovebirds! 😭

For rare finds and amazing drops you don’t want to sleep on eBay Live. 

#NewYorkComicCon #ComicCon #Pokemoncards #Pokemon #ebaylivepartner",43,0,6684,Instagram,"['#NewYorkComicCon', '#ComicCon', '#Pokemoncards', '#Pokemon', '#ebaylivepartner']",['@ebay'],6727,414,73,0.2794744318181818,5,1
ebay,"Name a better duo than @superduperdani and @samidemonster…we’ll wait 🦹🏻‍♀️🦸🏽 

They’re out here at NYCC letting us in on a few of their favorite things. IYKYK. You know? 

Drop us a few of your faves in the comments. 

#ebaylivepartner #nycc2025",15,0,3,Instagram,"['#ebaylivepartner', '#nycc2025']","['@superduperdani', '@samidemonster']",18,245,40,0.15000000000000002,2,2
superduperdani,"5 of the best things I did at NYCC this weekend ✨ From hunting Comic Con exclusives to catching livestreams at the @ebay booth, there’s definitely something fun for all types of fans! Also - I think I used up all my luck on the Pokémon booster packs and the claw machine 😂 

What are you hunting for this Comic Con season? #ebaylivepartner #NYCC",9,0,275,Instagram,"['#ebaylivepartner', '#NYCC']",['@ebay'],284,345,64,0.41250000000000003,2,1
ebay,"Passing the phone to someone who should definitely check out eBay Live ⚡️ (YOU!)

Shout out to @superduperdani, @alexketchem, @dondiegotrading, and @samidemonster for joining us at NYCC. If you’re here IRL, swing by the eBay booth to catch some 🔥 livestreams, or hit the link in bio to stream it all from home.",31,0,3,Instagram,[],"['@superduperdani', '@samidemonster', '@dondiegotrading', '@alexketchem']",34,310,53,0.08522727272727272,1,4
ebay,Proof that the best trends always come back around. Scoring a generational find is what dreams are made of ✨ What fashion fantasy did your #eBayFinds help make a reality?,14,0,3,Instagram,['#eBayFinds'],[],17,170,30,0.5,1,1
ebay,"The real deal has a certain shine to it, don’t you think? Cop rare, authentic pieces on eBay 🔥

#eBayFinds",17,0,3,Instagram,['#eBayFinds'],[],20,106,20,0.30357142857142855,1,1
superduperdani,"eBay is bringing the heat this year at NYCC 🔥 Stop by the @ebay booth for giveaways, celebrity appearances, a claw machine, and more!

I’ll be filming some videos around New York Comic Con all weekend and will be co-hosting a livestream on Saturday which you can catch at the booth or on the eBay app. Tune in, hunt for Pokemon, and score something BIG for your collection!  #eBayLivePartner #NYCC",9,0,252,Instagram,"['#eBayLivePartner', '#NYCC']",['@ebay'],261,397,70,0.25284090909090906,2,1
alexketchem,"You don’t have to miss NYCC 2025 ✈️ 

If you can’t make it to New York Comic Con, don’t worry! eBay Live is bringing the magic of the show online with four days of livestreams. Why does it matter? Oh, just over-the-top giveaways throughout the streams that are free to enter, and the unbelievable auctions exclusive to eBay Live! Tap in via the eBay app… TRUST.  

Link is in my bio to save the date! 

#NewYorkComicCon #NYCC #NYCC2025 #ebay #ebaylivepartner",21,0,1213,Instagram,"['#NewYorkComicCon', '#NYCC', '#NYCC2025', '#ebay', '#ebaylivepartner']",['@ebay'],1234,458,80,0.11853693181818181,5,1
ebay,"Clear your calendar 📅 eBay’s bringing you four days of nonstop streams LIVE from NYCC.

Don’t miss your fave creators, iconic artists like Jim Lee, and maybe even a special surprise guest 👀

It’s all going down 10/09–10/12 with streams starting at 10am each day. Hit the link in bio to RSVP 🤙

#eBayNYCC",11,0,3,Instagram,['#eBayNYCC'],[],14,303,54,0.15632515632515634,1,1
ebay,"Simple but effective 🎯 Add these fall staples to your wardrobe at the 🔗 in bio. 

#eBayPartner",93,0,3,Instagram,['#eBayPartner'],['@brotherwiththebeard'],96,94,17,0.3,1,1
byaimeekelly,"Find me in these streets dressed from head to toe by @ebay cause it's where I always find millions of pre-loved finds from hundreds of brands, backed by eBay's Authenticity Guarantee.
#eBayPartner",305,0,1672,Instagram,['#eBayPartner'],['@ebay'],1977,196,32,0.0,1,1
ebay,"A friend convinced Alec to start Larson Enterprises. Now he's hitting $1 million in gross sales 😎
Tap the 🔗 in bio to shop OEM parts from his store.",31,0,3,Instagram,[],"['@msmalena', '@aleclarson', '@ebayforsellers']",34,148,29,0.0,1,3
ebay,"Pumpkin spice latte? Optional. Fall car essentials? Mandatory 🍂🚗

Whatever the season throws your way—we got you. Gear up at the 🔗 in bio.

#fallessentials #carcare #ebayfinds",32,0,3,Instagram,"['#fallessentials', '#carcare', '#ebayfinds']",['@ebaymotors'],35,175,27,0.0,3,1
asos_man,"Every texture tells a story - heavyweight cotton, soft-touch knits and clean lines. Premium by feel, purposeful by design.",22,0,3,Instagram,[],['@asos'],25,122,19,0.3666666666666667,1,1
asos,"Nothing feels as good as a funnel neck looks

ASOS DESIGN denim funnel neck jacket [149249007]
ASOS DESIGN faux leather funnel neck jacket [151666327]
ASOS DESIGN funnel neck check jacket [147561595]",27,0,3,Instagram,[],[],30,199,31,0.7,1,1
asos_man,ASOS Collective: Coming soon…,9,0,3,Instagram,[],['@asos'],12,29,4,0.0,1,1
asos,Who’s your winner…,17,0,3,Instagram,[],"['@asseenontam', '@styledbybellaoliver']",20,18,3,0.0,1,2
asos,"From lace detail trainers to faux fur statements, here’s what our ASOS Insiders are saving, shopping and styling this week

ARKET cinched waist peplum top [151304631]
ASOS DESIGN longline faux fur coat [147900212]
ASOS Gift of Haircare Box [150000082]
New Balance Exclusive lace trainers [146835548]
Jeffrey Campbell knee-high boot [150038257]",22,0,3,Instagram,[],"['@aimee_bagley', '@charislorraine', '@asseenontam', '@cowancollective', '@styledbybellaoliver']",25,343,50,0.3181818181818182,1,5
asos,Head over to the Asos app now to hear live and direct from the asos crew all about all things you need for your wardrobe as we approach the cold weather season.,15,0,3,Instagram,[],"['@asos_man', '@asseenon.jordan']",18,160,32,-0.12121212121212122,1,2
asos,"Footwear for fall

ASOS DESIGN mary jane’s in croc [146784342]
ASOS DESIGN mules in fur [148925628]
ASOS DESIGN ballet pumps in bambi pony [146995239]",14,0,3,Instagram,[],[],17,150,24,0.0,1,1
asos,"Windy with a chance of layers

ASOS DESIGN borg parka in khaki [148071368]
Object coat in brown [150263462] - Alternative 
ASOS DESIGN check scarf in olive [148669961]
ASOS DESIGN scarf in red [148808487]",9,0,3,Instagram,[],[],12,204,33,0.0,1,1
rachelwilliamscreative,"Just casually securing early access, IRL invites, and Black Friday secrets 👀 

Welcome to ASOS.WORLD - loyalty looks good on you 🌍 ✨ 

@asos #asos #ad",52,0,3,Instagram,"['#asos', '#ad']",['@asos'],55,150,26,0.18666666666666665,2,1
aanishagurung_,"Ad. When the fit’s oversized but then the energy’s tailored, that’s autumn layering done right @asos 🫒🍂 

#ASOS",61,0,1763,Instagram,['#ASOS'],['@asos'],1824,111,18,0.34285714285714286,1,1
